id,client_id,transaction,amount,date,status
T00001489,CUS000825,Deposit,3621.91,2025-05-26,Completed
T00001490,CUS000205,Withdrawal,3223.93,2025-06-02,Completed
T00001491,CUS000679,Deposit,5380.03,2025-07-15,Pending
T00001492,CUS000408,Deposit,2136.08,2025-08-20,Completed
T00001493,CUS000093,Deposit,5641.21,2025-06-28,Completed
T00001494,CUS000343,Deposit,7741.96,2025-09-11,Completed
T00001495,CUS000686,Withdrawal,6704.32,2025-08-22,Pending
T00001496,CUS000850,Deposit,1272.41,2025-08-27,Completed
T00001497,CUS000756,Deposit,2934.97,2025-08-10,Completed
T00001498,CUS000843,Deposit,6555.14,2025-08-09,Completed
T00001499,CUS000945,Deposit,4660.81,2025-05-30,Completed
T00001500,CUS000461,Deposit,2097.20,2025-08-27,Completed
T00001501,CUS000644,Withdrawal,5572.69,2025-08-08,Failed
T00001502,CUS000602,Deposit,8544.30,2025-07-31,Pending
T00001503,CUS000166,Withdrawal,8211.44,2025-07-21,Completed
T00001504,CUS000274,Withdrawal,1871.08,2025-06-23,Completed
T00001505,CUS000803,Withdrawal,1100.12,2025-06-01,Completed
T00001506,CUS000338,Withdrawal,1614.06,2025-07-30,Completed
T00001507,CUS000854,Deposit,8222.14,2025-08-21,Completed
T00001508,CUS000180,Deposit,2539.75,2025-06-05,Completed
T00001509,CUS000131,Withdrawal,7699.33,2025-09-07,Failed
T00001510,CUS000062,Withdrawal,6226.67,2025-09-09,Completed
T00001511,CUS000163,Deposit,9560.26,2025-08-23,Completed
T00001512,CUS000384,Deposit,553.74,2025-07-11,Completed
T00001513,CUS000672,Deposit,7279.90,2025-08-02,Completed
T00001514,CUS000493,Withdrawal,4557.62,2025-08-23,Pending
T00001515,CUS000604,Deposit,3820.07,2025-06-22,Completed
T00001516,CUS000985,Deposit,4623.25,2025-06-24,Completed
T00001517,CUS000959,Deposit,5883.78,2025-07-18,Completed
T00001518,CUS000609,Deposit,4908.76,2025-08-21,Completed
T00001519,CUS000418,Withdrawal,4166.45,2025-06-06,Completed
T00001520,CUS000731,Withdrawal,5670.83,2025-08-03,Completed
T00001521,CUS000214,Withdrawal,327.86,2025-08-11,Completed
T00001522,CUS000593,Withdrawal,8129.78,2025-07-13,Completed
T00001523,CUS000389,Deposit,8244.81,2025-09-06,Completed
T00001524,CUS000274,Deposit,4098.01,2025-09-17,Pending
T00001525,CUS000547,Withdrawal,8169.01,2025-06-06,Pending
T00001526,CUS000491,Deposit,3074.23,2025-06-30,Completed
T00001527,CUS000298,Deposit,2482.29,2025-09-15,Pending
T00001528,CUS000538,Withdrawal,6356.03,2025-09-03,Completed
T00001529,CUS000449,Deposit,8476.00,2025-06-29,Completed
T00001530,CUS000263,Deposit,9866.31,2025-06-20,Completed
T00001531,CUS000657,Withdrawal,3019.94,2025-08-25,Failed
T00001532,CUS000186,Deposit,1385.30,2025-09-10,Completed
T00001533,CUS000130,Withdrawal,2542.00,2025-09-17,Completed
T00001534,CUS000206,Withdrawal,7991.02,2025-08-10,Completed
T00001535,CUS000964,Deposit,9677.83,2025-06-10,Completed
T00001536,CUS000563,Deposit,433.93,2025-07-28,Completed
T00001537,CUS000530,Withdrawal,2275.55,2025-07-19,Failed
T00001538,CUS000826,Withdrawal,2628.29,2025-08-04,Failed
T00001539,CUS000377,Withdrawal,8374.01,2025-07-28,Completed
T00001540,CUS000702,Withdrawal,1860.32,2025-08-08,Completed
T00001541,CUS000931,Deposit,6365.77,2025-09-22,Completed
T00001542,CUS000828,Deposit,6726.10,2025-09-03,Completed
T00001543,CUS000872,Deposit,3516.97,2025-06-28,Completed
T00001544,CUS000081,Withdrawal,6049.06,2025-07-06,Completed
T00001545,CUS000852,Deposit,4204.01,2025-09-01,Completed
T00001546,CUS000457,Deposit,1145.60,2025-07-13,Completed
T00001547,CUS000812,Deposit,7373.37,2025-08-22,Completed
T00001548,CUS000982,Deposit,2411.39,2025-08-24,Failed
T00001549,CUS000565,Deposit,1130.89,2025-07-18,Completed
T00001550,CUS000153,Withdrawal,4819.69,2025-09-19,Completed
T00001551,CUS000063,Deposit,6314.32,2025-07-18,Completed
T00001552,CUS000333,Withdrawal,5763.79,2025-07-31,Completed
T00001553,CUS000138,Withdrawal,3435.41,2025-07-16,Completed
T00001554,CUS000241,Withdrawal,8519.01,2025-06-28,Completed
T00001555,CUS000086,Deposit,7831.25,2025-09-01,Failed
T00001556,CUS000205,Withdrawal,6378.44,2025-06-06,Completed
T00001557,CUS000718,Deposit,720.25,2025-09-20,Completed
T00001558,CUS000076,Withdrawal,3216.70,2025-08-11,Completed
T00001559,CUS000208,Deposit,3201.91,2025-06-01,Completed
T00001560,CUS000167,Deposit,6041.34,2025-09-20,Completed
T00001561,CUS000330,Withdrawal,5504.50,2025-07-02,Completed
T00001562,CUS000171,Withdrawal,9731.54,2025-06-02,Completed
T00001563,CUS000241,Deposit,4572.90,2025-06-03,Completed
T00001564,CUS000854,Deposit,6614.77,2025-09-13,Completed
T00001565,CUS000669,Withdrawal,5102.16,2025-08-22,Completed
T00001566,CUS000999,Deposit,6999.02,2025-06-29,Completed
T00001567,CUS000913,Deposit,6621.29,2025-07-25,Completed
T00001568,CUS000298,Withdrawal,2842.49,2025-08-30,Completed
T00001569,CUS000148,Deposit,6534.78,2025-07-08,Completed
T00001570,CUS000474,Deposit,4754.43,2025-05-29,Completed
T00001571,CUS000245,Deposit,25.69,2025-07-10,Completed
T00001572,CUS000032,Withdrawal,6047.59,2025-07-23,Completed
T00001573,CUS000177,Withdrawal,7802.60,2025-08-03,Completed
T00001574,CUS000125,Deposit,6662.90,2025-07-22,Completed
T00001575,CUS000850,Withdrawal,7952.12,2025-06-01,Failed
T00001576,CUS000990,Withdrawal,5907.23,2025-07-25,Failed
T00001577,CUS000276,Withdrawal,7292.16,2025-08-28,Failed
T00001578,CUS000650,Deposit,8252.05,2025-07-30,Failed
T00001579,CUS000828,Withdrawal,20.19,2025-07-04,Completed
T00001580,CUS000880,Deposit,6802.20,2025-08-08,Completed
T00001581,CUS000906,Deposit,7324.83,2025-07-31,Completed
T00001582,CUS000959,Withdrawal,5789.32,2025-08-16,Pending
T00001583,CUS000728,Deposit,7664.47,2025-08-08,Completed
T00001584,CUS000670,Withdrawal,172.85,2025-06-18,Completed
T00001585,CUS000324,Deposit,7441.11,2025-07-16,Completed
T00001586,CUS000839,Deposit,3495.37,2025-08-25,Completed
T00001587,CUS000564,Deposit,7928.70,2025-07-01,Completed
T00001588,CUS000232,Deposit,9070.24,2025-09-15,Completed
T00001589,CUS000262,Withdrawal,1118.63,2025-08-25,Failed
T00001590,CUS000779,Deposit,3221.34,2025-08-19,Completed
T00001591,CUS000265,Withdrawal,6654.69,2025-07-21,Completed
T00001592,CUS000332,Withdrawal,6457.05,2025-06-23,Completed
T00001593,CUS000555,Deposit,6857.37,2025-08-07,Completed
T00001594,CUS000772,Deposit,5192.22,2025-06-06,Completed
T00001595,CUS000981,Withdrawal,1314.42,2025-09-07,Completed
T00001596,CUS000820,Deposit,885.40,2025-08-04,Completed
T00001597,CUS000522,Deposit,3690.15,2025-05-31,Failed
T00001598,CUS000736,Deposit,2406.76,2025-06-15,Failed
T00001599,CUS000039,Withdrawal,1827.44,2025-07-21,Completed
T00001600,CUS000158,Deposit,7900.64,2025-09-23,Completed
T00001601,CUS000448,Withdrawal,4711.17,2025-05-27,Completed
T00001602,CUS000189,Deposit,7949.70,2025-07-03,Failed
T00001603,CUS000402,Withdrawal,2374.42,2025-08-18,Completed
T00001604,CUS000501,Deposit,9851.08,2025-06-14,Completed
T00001605,CUS000619,Withdrawal,671.68,2025-08-14,Completed
T00001606,CUS000541,Withdrawal,3199.66,2025-06-07,Failed
T00001607,CUS000185,Withdrawal,2479.71,2025-08-17,Completed
T00001608,CUS000328,Deposit,8520.68,2025-07-13,Completed
T00001609,CUS000994,Deposit,4150.62,2025-08-27,Completed
T00001610,CUS000758,Deposit,6840.10,2025-08-27,Pending
T00001611,CUS000121,Withdrawal,340.63,2025-09-21,Completed
T00001612,CUS000561,Deposit,1156.00,2025-08-26,Completed
T00001613,CUS000697,Deposit,8647.27,2025-09-15,Completed
T00001614,CUS000953,Withdrawal,3934.59,2025-05-27,Completed
T00001615,CUS000306,Deposit,3234.61,2025-07-04,Completed
T00001616,CUS000941,Deposit,6023.59,2025-09-04,Completed
T00001617,CUS000336,Withdrawal,9424.31,2025-08-20,Completed
T00001618,CUS000848,Withdrawal,7357.83,2025-06-17,Failed
T00001619,CUS000052,Deposit,9217.95,2025-09-09,Failed
T00001620,CUS000867,Withdrawal,1957.08,2025-07-19,Completed
T00001621,CUS000090,Deposit,5318.08,2025-08-16,Completed
T00001622,CUS000214,Deposit,7859.80,2025-08-01,Completed
T00001623,CUS000389,Deposit,2014.98,2025-09-18,Failed
T00001624,CUS000483,Deposit,6019.64,2025-08-04,Pending
T00001625,CUS000388,Withdrawal,4344.06,2025-06-16,Completed
T00001626,CUS000857,Withdrawal,4673.14,2025-06-10,Completed
T00001627,CUS000948,Deposit,5839.08,2025-06-16,Pending
T00001628,CUS000151,Deposit,645.78,2025-07-24,Completed
T00001629,CUS000806,Deposit,9563.13,2025-09-19,Completed
T00001630,CUS000901,Deposit,2908.57,2025-07-15,Completed
T00001631,CUS000420,Withdrawal,9264.75,2025-09-13,Completed
T00001632,CUS000340,Deposit,9054.56,2025-05-28,Completed
T00001633,CUS000296,Deposit,8980.86,2025-08-31,Completed
T00001634,CUS000411,Deposit,8882.52,2025-06-15,Completed
T00001635,CUS000436,Deposit,8650.72,2025-07-24,Completed
T00001636,CUS000664,Deposit,6413.04,2025-07-30,Completed
T00001637,CUS000798,Deposit,4451.80,2025-06-02,Completed
T00001638,CUS000629,Deposit,6105.23,2025-08-08,Completed
T00001639,CUS000472,Withdrawal,7681.13,2025-07-16,Failed
T00001640,CUS000658,Withdrawal,264.31,2025-08-23,Completed
T00001641,CUS000345,Deposit,1429.53,2025-09-10,Completed
T00001642,CUS000564,Withdrawal,8190.97,2025-09-21,Pending
T00001643,CUS000909,Deposit,2123.92,2025-06-25,Pending
T00001644,CUS000437,Deposit,219.17,2025-08-30,Completed
T00001645,CUS000230,Deposit,8869.90,2025-07-13,Completed
T00001646,CUS000516,Withdrawal,6011.54,2025-08-26,Completed
T00001647,CUS000779,Deposit,9908.61,2025-07-21,Completed
T00001648,CUS000574,Withdrawal,1892.17,2025-07-01,Pending
T00001649,CUS000095,Withdrawal,2623.64,2025-07-13,Completed
T00001650,CUS000794,Deposit,8564.06,2025-07-25,Failed
T00001651,CUS000390,Deposit,5369.85,2025-09-18,Completed
T00001652,CUS000599,Withdrawal,8460.45,2025-08-11,Completed
T00001653,CUS000775,Withdrawal,1821.34,2025-08-08,Failed
T00001654,CUS000293,Withdrawal,8279.69,2025-09-05,Completed
T00001655,CUS000780,Deposit,3054.31,2025-07-05,Failed
T00001656,CUS000077,Deposit,6983.40,2025-08-22,Pending
T00001657,CUS000616,Deposit,5861.93,2025-05-28,Completed
T00001658,CUS000761,Withdrawal,7389.77,2025-06-05,Completed
T00001659,CUS000153,Withdrawal,1559.57,2025-08-27,Pending
T00001660,CUS000461,Withdrawal,6952.95,2025-07-13,Completed
T00001661,CUS000075,Withdrawal,4792.08,2025-08-13,Completed
T00001662,CUS000234,Deposit,9790.99,2025-07-23,Completed
T00001663,CUS000708,Deposit,492.73,2025-09-18,Pending
T00001664,CUS000139,Withdrawal,492.29,2025-08-23,Completed
T00001665,CUS000525,Withdrawal,1925.64,2025-08-23,Completed
T00001666,CUS000927,Deposit,4453.06,2025-06-24,Completed
T00001667,CUS000028,Withdrawal,8368.28,2025-07-22,Completed
T00001668,CUS000842,Withdrawal,8002.27,2025-06-04,Pending
T00001669,CUS000892,Deposit,5360.46,2025-07-19,Completed
T00001670,CUS000993,Deposit,6773.74,2025-07-27,Completed
T00001671,CUS000123,Withdrawal,9223.43,2025-06-08,Completed
T00001672,CUS000035,Deposit,4373.75,2025-06-13,Pending
T00001673,CUS000146,Deposit,5591.03,2025-06-26,Failed
T00001674,CUS000651,Withdrawal,3128.36,2025-06-24,Completed
T00001675,CUS000724,Withdrawal,6833.38,2025-07-30,Completed
T00001676,CUS000096,Deposit,5834.37,2025-08-26,Completed
T00001677,CUS000903,Deposit,5043.57,2025-06-26,Completed
T00001678,CUS000350,Withdrawal,2213.06,2025-09-08,Completed
T00001679,CUS000343,Deposit,3356.54,2025-08-23,Completed
T00001680,CUS000148,Withdrawal,8509.07,2025-06-10,Completed
T00001681,CUS000840,Deposit,2948.69,2025-08-18,Completed
T00001682,CUS000769,Withdrawal,5046.88,2025-09-01,Pending
T00001683,CUS000486,Withdrawal,5884.02,2025-08-29,Pending
T00001684,CUS000435,Withdrawal,7092.01,2025-06-07,Completed
T00001685,CUS000809,Deposit,871.69,2025-08-19,Pending
T00001686,CUS000633,Withdrawal,4485.84,2025-07-17,Completed
T00001687,CUS000786,Withdrawal,1772.15,2025-06-19,Completed
T00001688,CUS000887,Withdrawal,8941.90,2025-05-31,Completed
T00001689,CUS000128,Deposit,8701.61,2025-08-19,Pending
T00001690,CUS000713,Deposit,5355.65,2025-09-15,Completed
T00001691,CUS000678,Deposit,4310.47,2025-08-01,Completed
T00001692,CUS000096,Deposit,8264.79,2025-06-01,Completed
T00001693,CUS000724,Deposit,1509.86,2025-06-24,Completed
T00001694,CUS000855,Deposit,7079.06,2025-07-17,Pending
T00001695,CUS000642,Withdrawal,8954.21,2025-09-04,Completed
T00001696,CUS000752,Deposit,3331.98,2025-09-09,Pending
T00001697,CUS000899,Withdrawal,203.88,2025-09-02,Completed
T00001698,CUS000543,Deposit,4161.78,2025-06-07,Completed
T00001699,CUS000182,Deposit,7622.25,2025-08-22,Completed
T00001700,CUS000691,Withdrawal,3806.50,2025-08-14,Completed
T00001701,CUS000892,Deposit,2483.65,2025-09-15,Completed
T00001702,CUS000773,Deposit,6616.25,2025-06-15,Completed
T00001703,CUS000856,Deposit,675.89,2025-08-06,Completed
T00001704,CUS000562,Deposit,8478.03,2025-09-09,Completed
T00001705,CUS000552,Deposit,8423.14,2025-08-15,Completed
T00001706,CUS000088,Withdrawal,1648.10,2025-07-10,Completed
T00001707,CUS000680,Deposit,8633.17,2025-06-25,Completed
T00001708,CUS000655,Withdrawal,4254.66,2025-06-03,Failed
T00001709,CUS000870,Withdrawal,5110.96,2025-09-10,Pending
T00001710,CUS000753,Deposit,5502.76,2025-06-07,Completed
T00001711,CUS000994,Withdrawal,5365.26,2025-08-07,Completed
T00001712,CUS000625,Deposit,3835.54,2025-06-17,Completed
T00001713,CUS000296,Deposit,7758.77,2025-07-21,Completed
T00001714,CUS000055,Deposit,1809.55,2025-09-01,Completed
T00001715,CUS000311,Deposit,3572.61,2025-08-14,Pending
T00001716,CUS000463,Withdrawal,808.21,2025-06-03,Pending
T00001717,CUS000960,Deposit,1770.74,2025-09-15,Pending
T00001718,CUS000079,Withdrawal,6363.79,2025-06-08,Completed
T00001719,CUS000155,Deposit,4533.65,2025-08-08,Completed
T00001720,CUS000765,Deposit,4539.03,2025-09-09,Completed
T00001721,CUS000858,Deposit,6587.01,2025-06-18,Completed
T00001722,CUS000829,Withdrawal,6346.31,2025-08-03,Failed
T00001723,CUS000385,Deposit,280.40,2025-08-06,Completed
T00001724,CUS000130,Deposit,2220.45,2025-08-06,Completed
T00001725,CUS000618,Deposit,4657.39,2025-06-20,Failed
T00001726,CUS000058,Deposit,1570.55,2025-09-17,Completed
T00001727,CUS000214,Withdrawal,9780.88,2025-06-04,Completed
T00001728,CUS000288,Withdrawal,6105.34,2025-06-30,Completed
T00001729,CUS000650,Deposit,4374.05,2025-06-06,Completed
T00001730,CUS000124,Withdrawal,9081.76,2025-07-12,Completed
T00001731,CUS000596,Deposit,6658.40,2025-07-24,Completed
T00001732,CUS000800,Deposit,3572.89,2025-06-21,Completed
T00001733,CUS000783,Deposit,6620.29,2025-09-02,Failed
T00001734,CUS000022,Deposit,6369.57,2025-06-29,Failed
T00001735,CUS000043,Deposit,4961.31,2025-06-27,Completed
T00001736,CUS000516,Withdrawal,7577.91,2025-06-26,Completed
T00001737,CUS000582,Deposit,1129.56,2025-09-03,Completed
T00001738,CUS000109,Withdrawal,6240.47,2025-09-19,Completed
T00001739,CUS000631,Deposit,5142.74,2025-06-02,Completed
T00001740,CUS000443,Withdrawal,6756.78,2025-07-03,Pending
T00001741,CUS000734,Deposit,6776.27,2025-09-16,Completed
T00001742,CUS000716,Deposit,5660.31,2025-06-12,Completed
T00001743,CUS000053,Deposit,1435.98,2025-09-14,Completed
T00001744,CUS000952,Deposit,2689.08,2025-07-18,Pending
T00001745,CUS000893,Deposit,2.54,2025-08-22,Failed
T00001746,CUS000066,Withdrawal,915.46,2025-09-02,Completed
T00001747,CUS000244,Withdrawal,5300.38,2025-07-22,Completed
T00001748,CUS000403,Withdrawal,9141.95,2025-07-08,Completed
T00001749,CUS000975,Deposit,3041.98,2025-06-05,Completed
T00001750,CUS000852,Deposit,6195.57,2025-09-03,Pending
T00001751,CUS000396,Deposit,8756.04,2025-08-19,Completed
T00001752,CUS000400,Deposit,620.87,2025-09-02,Completed
T00001753,CUS000382,Withdrawal,7428.79,2025-06-20,Completed
T00001754,CUS000917,Deposit,568.24,2025-08-05,Completed
T00001755,CUS000442,Deposit,7005.05,2025-06-24,Completed
T00001756,CUS000678,Deposit,7714.57,2025-08-08,Failed
T00001757,CUS000356,Deposit,5485.81,2025-08-14,Failed
T00001758,CUS000923,Deposit,6935.62,2025-06-04,Completed
T00001759,CUS000870,Deposit,4780.72,2025-06-09,Pending
T00001760,CUS000812,Deposit,7886.86,2025-08-26,Pending
T00001761,CUS000182,Withdrawal,9256.00,2025-06-15,Completed
T00001762,CUS000768,Withdrawal,5336.39,2025-08-24,Completed
T00001763,CUS000757,Deposit,8470.60,2025-08-27,Completed
T00001764,CUS000192,Deposit,7208.54,2025-09-22,Completed
T00001765,CUS000170,Withdrawal,4369.09,2025-06-14,Pending
T00001766,CUS000671,Withdrawal,4195.46,2025-06-23,Completed
T00001767,CUS000707,Deposit,8354.82,2025-06-26,Completed
T00001768,CUS000555,Withdrawal,4182.67,2025-09-15,Completed
T00001769,CUS000088,Withdrawal,9796.15,2025-07-07,Completed
T00001770,CUS000662,Deposit,2789.25,2025-06-22,Completed
T00001771,CUS000944,Withdrawal,3012.22,2025-09-16,Completed
T00001772,CUS000575,Deposit,8574.28,2025-07-30,Completed
T00001773,CUS000820,Withdrawal,1829.50,2025-07-21,Completed
T00001774,CUS000039,Deposit,5473.84,2025-06-12,Completed
T00001775,CUS000315,Deposit,3459.80,2025-07-16,Completed
T00001776,CUS000166,Deposit,4342.80,2025-06-01,Pending
T00001777,CUS000286,Withdrawal,8440.31,2025-07-01,Completed
T00001778,CUS000415,Withdrawal,350.81,2025-09-22,Completed
T00001779,CUS000809,Deposit,2577.49,2025-09-03,Failed
T00001780,CUS000283,Withdrawal,5234.85,2025-08-30,Completed
T00001781,CUS000231,Withdrawal,7350.03,2025-08-29,Completed
T00001782,CUS000922,Withdrawal,3733.79,2025-09-18,Completed
T00001783,CUS000805,Deposit,6596.72,2025-09-21,Completed
T00001784,CUS000157,Withdrawal,5179.22,2025-05-29,Completed
T00001785,CUS000947,Deposit,853.49,2025-09-09,Completed
T00001786,CUS000191,Deposit,4390.33,2025-06-27,Completed
T00001787,CUS000410,Deposit,1382.15,2025-07-12,Pending
T00001788,CUS000422,Withdrawal,9986.53,2025-09-11,Completed
T00001789,CUS000157,Deposit,1753.05,2025-09-01,Completed
T00001790,CUS000365,Deposit,4587.49,2025-08-08,Pending
T00001791,CUS000092,Deposit,9238.55,2025-09-14,Failed
T00001792,CUS000888,Deposit,5456.18,2025-08-23,Pending
T00001793,CUS000903,Deposit,9855.61,2025-07-22,Pending
T00001794,CUS000298,Deposit,2566.39,2025-09-22,Completed
T00001795,CUS000406,Deposit,1591.57,2025-07-20,Completed
T00001796,CUS000725,Withdrawal,7353.50,2025-07-21,Completed
T00001797,CUS000369,Withdrawal,9281.72,2025-06-26,Completed
T00001798,CUS000548,Withdrawal,4350.32,2025-09-10,Pending
T00001799,CUS000416,Withdrawal,7904.70,2025-08-12,Completed
T00001800,CUS000446,Deposit,8784.17,2025-09-13,Completed
T00001801,CUS000214,Deposit,6799.76,2025-09-16,Failed
T00001802,CUS000775,Deposit,471.47,2025-06-14,Failed
T00001803,CUS000847,Withdrawal,9398.75,2025-07-25,Completed
T00001804,CUS000124,Deposit,5078.19,2025-05-28,Failed
T00001805,CUS000951,Deposit,3541.86,2025-07-31,Pending
T00001806,CUS000989,Deposit,7596.30,2025-06-03,Pending
T00001807,CUS000247,Deposit,3999.42,2025-08-18,Completed
T00001808,CUS000322,Withdrawal,2253.49,2025-09-01,Completed
T00001809,CUS000301,Withdrawal,9477.39,2025-08-19,Pending
T00001810,CUS000859,Withdrawal,1951.52,2025-05-28,Completed
T00001811,CUS000691,Deposit,8138.88,2025-08-01,Completed
T00001812,CUS000377,Deposit,1168.47,2025-07-10,Failed
T00001813,CUS000832,Deposit,3429.77,2025-07-05,Completed
T00001814,CUS000284,Deposit,941.72,2025-07-26,Failed
T00001815,CUS000202,Deposit,9754.21,2025-09-20,Completed
T00001816,CUS000039,Deposit,6229.06,2025-09-06,Completed
T00001817,CUS000883,Withdrawal,3777.17,2025-06-11,Completed
T00001818,CUS000453,Withdrawal,4785.94,2025-07-22,Completed
T00001819,CUS000021,Withdrawal,2027.31,2025-06-13,Failed
T00001820,CUS000339,Deposit,2544.32,2025-06-01,Completed
T00001821,CUS000602,Deposit,3814.87,2025-06-23,Completed
T00001822,CUS000602,Deposit,6418.50,2025-08-21,Pending
T00001823,CUS000657,Deposit,912.11,2025-06-08,Completed
T00001824,CUS000959,Deposit,3451.74,2025-06-15,Failed
T00001825,CUS000836,Withdrawal,2137.46,2025-05-27,Completed
T00001826,CUS000101,Deposit,9068.50,2025-08-04,Completed
T00001827,CUS000801,Deposit,7187.54,2025-09-03,Pending
T00001828,CUS000230,Withdrawal,9051.15,2025-06-22,Pending
T00001829,CUS000926,Withdrawal,2556.13,2025-09-09,Completed
T00001830,CUS000456,Withdrawal,3321.82,2025-09-07,Completed
T00001831,CUS000085,Deposit,2355.31,2025-07-01,Completed
T00001832,CUS000591,Withdrawal,5674.84,2025-07-10,Failed
T00001833,CUS000291,Withdrawal,2677.01,2025-07-18,Completed
T00001834,CUS000319,Deposit,9377.27,2025-09-19,Completed
T00001835,CUS000370,Withdrawal,4778.27,2025-09-17,Completed
T00001836,CUS000398,Deposit,6101.99,2025-07-08,Completed
T00001837,CUS000001,Withdrawal,2946.05,2025-07-21,Completed
T00001838,CUS000438,Withdrawal,6116.64,2025-05-31,Completed
T00001839,CUS000650,Withdrawal,2961.94,2025-08-30,Completed
T00001840,CUS000436,Withdrawal,1149.24,2025-09-20,Completed
T00001841,CUS000661,Deposit,3473.81,2025-08-21,Completed
T00001842,CUS000402,Deposit,5030.56,2025-08-03,Failed
T00001843,CUS000231,Deposit,9170.91,2025-08-16,Completed
T00001844,CUS000558,Withdrawal,3188.17,2025-08-03,Pending
